coach_id,first_name,last_name,nick_name,age,date_of_birth,city_of_birth_id,nation_id,weight,height,position,experience,occupation,team_id,former_player_id,quick_left,contract_salary,contract_years,contract_extension_salary,contract_extension_years,scout_major,scout_minor,scout_international,scout_amateur,scout_amateur_preference,teach_hitting,teach_pitching,teach_fielding,handle_veterans,handle_rookies,handle_players,strategy_knowledge,heal_legs,heal_arms,heal_back,heal_other,heal_rest,management_style,personality,hitting_focus,pitching_focus,training_focus,teach_running,prevent_legs,prevent_arms,prevent_back,prevent_other,stealing,running,pinchrun,pinchhit_pos,pinchhit_pitch,hook_start,hook_relief,closer,lr_matchup,bunt_hit,bunt,hit_run,run_hit,squeeze,pitch_around,intentional_walk,hold_runner,guard_lines,infield_in,outfield_in,corners_in,shift_if,shift_of,num_pitchers,num_hitters,favor_speed_to_power,favor_avg_to_obp,favor_defense_to_offense,favor_pitching_to_hitting,favor_veterans_to_prospects,trade_aggressiveness,player_loyalty,trade_frequency,trade_preference,value_stats,value_this_year,value_last_year,value_two_years,draft_value,intl_fa_value,develop_value,ratings_value,manager_value,pitching_coach_value,hitting_coach_value,scout_value,doctor_value,busy,type,data,days_left
340,"Al","Molina","",57,"1977-1-6",26889,56,200,195,5,20,5,49,0,0,98000,1,0,0,11,15,21,21,2,102,21,4,88,78,83,0,0,0,0,0,0,0,4,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,5,4,9,2,4,1,-1,0,7,9,3,1,-2,5,-1,5,79,37,97,16,0,0,0,0,0
341,"Josh","Miller","",52,"1982-9-3",56028,206,175,178,4,17,4,49,0,0,114000,2,0,0,19,20,29,22,2,24,70,5,69,65,67,0,0,0,0,0,0,0,1,3,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-4,5,-2,2,0,2,0,0,5,8,6,1,-5,-2,1,6,85,69,35,21,0,0,0,0,0
342,"Adrian","Vail","",57,"1977-11-22",69999,206,205,183,1,23,2,50,0,0,686000,2,0,0,7,19,18,22,4,115,86,96,83,94,89,0,0,0,0,0,0,3,3,3,3,0,96,0,0,0,0,3,0,2,2,2,1,1,1,1,1,3,3,2,2,1,0,0,-1,0,0,2,-2,-1,0,0,0,2,-2,-1,-5,-1,2,-1,-1,6,10,2,2,-1,3,9,-1,144,87,109,16,0,0,0,0,0
343,"Luis","Vargas","",52,"1982-10-9",7279,210,215,184,5,0,5,170,562,0,14000,1,0,0,7,27,2,22,2,110,15,9,113,106,110,0,0,0,0,0,0,0,2,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-10,6,6,-2,-2,2,0,0,6,10,3,1,-2,-5,4,-9,43,39,110,16,0,0,0,0,0
344,"Brian","Scott","",53,"1981-7-31",67067,206,220,184,4,17,4,50,0,0,116000,1,0,0,5,4,0,8,1,11,72,8,83,80,82,0,0,0,0,0,0,0,2,0,3,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-6,-3,-8,5,-1,1,0,0,8,9,2,1,1,-6,-3,7,96,75,29,5,0,0,0,0,0
345,"Jeff","Perlera","",61,"1973-12-22",21777,206,200,184,1,30,2,56,0,0,678000,2,0,0,21,15,24,19,2,89,99,90,94,77,86,0,0,0,0,0,0,1,2,3,0,0,100,0,0,0,0,0,-1,1,1,-1,0,1,3,0,1,1,-1,0,-1,0,-1,-1,0,1,1,-1,1,1,0,0,1,-2,4,0,4,4,5,1,0,7,10,3,0,-9,-4,-1,-4,132,96,88,19,0,0,0,0,0
346,"Josh","Emerson","",56,"1978-5-5",30805,206,215,192,5,23,5,56,0,0,88000,1,0,0,17,8,23,1,0,113,29,59,66,97,82,0,0,0,0,0,0,2,3,3,2,0,71,0,0,0,0,-3,3,2,3,3,1,-2,-2,3,-3,-2,-1,-3,-3,-1,-3,1,0,-1,0,1,3,2,0,0,2,0,2,10,1,0,5,-1,0,5,12,2,1,-1,-3,1,5,107,42,105,10,0,0,0,0,0
347,"Adam","Williams","",57,"1977-5-24",55059,206,225,185,4,19,4,56,0,0,94000,2,0,0,13,2,13,0,2,24,95,14,91,85,88,0,0,0,0,0,0,0,2,1,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,-2,-8,-4,-3,0,1,-1,6,10,4,0,-2,1,1,-1,91,93,40,6,0,0,0,0,0
348,"Mike","Warren","",59,"1975-4-25",42486,206,210,195,1,27,2,53,0,0,470000,1,0,0,5,20,11,14,2,91,102,88,94,122,108,0,0,0,0,0,0,2,2,1,3,0,105,0,0,0,0,-1,1,3,3,3,1,-3,-2,2,-3,-2,-1,-1,-3,0,-4,1,1,1,0,1,3,1,0,0,2,0,1,5,2,0,1,1,0,6,10,3,1,5,-3,-3,-1,126,104,95,12,0,0,0,0,0
349,"Ryan","Hughes","",56,"1978-8-28",20253,206,190,185,5,23,5,53,0,0,66000,1,0,0,4,21,0,20,1,82,1,13,79,79,79,0,0,0,0,0,0,0,2,3,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-1,0,2,-4,-7,3,-1,-1,6,10,3,1,6,4,1,7,57,21,81,13,0,0,0,0,0
350,"Pat","Schneider","",56,"1978-12-17",11977,206,180,186,4,17,4,53,0,0,150000,1,0,0,13,20,22,16,3,20,83,5,76,72,74,0,0,0,0,0,0,0,4,2,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,-3,5,-1,2,1,0,4,8,6,2,2,-1,0,-6,95,81,34,17,0,0,0,0,0
351,"Francisco","Flores","",60,"1974-9-18",73602,206,210,188,1,28,2,54,0,0,686000,2,0,0,2,20,0,23,3,103,90,99,86,105,96,0,0,0,0,0,0,5,2,1,2,0,104,0,0,0,0,1,1,3,2,2,-3,-3,-2,3,1,1,1,-1,0,3,3,1,3,3,3,3,3,3,0,0,-1,-6,-4,2,1,-5,2,1,0,7,8,3,2,-1,1,-6,2,146,92,101,13,0,0,0,0,0
352,"Mike","Bonney","",58,"1976-6-8",16666,206,180,186,5,25,5,54,0,0,124000,2,0,0,21,6,16,4,3,101,4,14,102,81,92,0,0,0,0,0,0,0,2,2,3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,2,8,3,-2,0,3,0,0,5,9,4,2,6,-3,-1,5,101,26,99,11,0,0,0,0,0
353,"Wes","Smith","",58,"1976-2-16",57504,206,215,191,4,24,4,54,0,0,136000,1,0,0,23,21,22,9,2,13,122,28,108,88,98,0,0,0,0,0,0,0,0,0,3,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-9,0,-3,-4,2,3,2,-1,7,8,4,1,-5,-3,-1,3,109,116,34,18,0,0,0,0,0
354,"Jonah","Isom","",53,"1981-3-3",43347,206,190,188,1,19,2,58,0,0,214000,2,0,0,12,20,20,25,0,61,69,69,74,78,76,0,0,0,0,0,0,1,0,3,1,0,73,0,0,0,0,1,1,-1,0,1,1,0,2,-1,0,1,1,-1,-1,-1,1,0,1,0,-1,1,1,1,0,0,2,-4,5,0,-5,1,2,1,-1,6,9,4,1,2,6,-1,-2,86,71,65,19,0,0,0,0,0
355,"Andy","Clark","",60,"1974-8-30",78855,206,195,180,5,29,5,58,0,0,58000,1,0,0,17,10,25,22,1,93,26,30,103,88,96,0,0,0,0,0,0,0,0,2,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,2,3,1,-4,6,4,0,-1,5,10,3,2,1,3,1,-1,74,44,94,18,0,0,0,0,0
356,"Braden","Hannon","",55,"1979-6-18",60825,206,200,180,4,18,4,58,0,0,58000,1,0,0,5,21,0,23,3,56,99,58,52,89,71,0,0,0,0,0,0,1,4,1,0,0,38,0,0,0,0,-1,0,-1,-1,-1,-1,-1,3,-1,1,0,1,-1,-1,1,-1,0,0,0,-1,0,1,0,0,0,5,-2,-5,1,1,-4,4,2,0,5,10,3,2,1,-3,1,2,73,92,60,14,0,0,0,0,0
357,"Sean","Owens","",53,"1981-6-18",48975,206,190,183,1,0,2,0,0,0,0,0,0,0,7,5,1,7,1,96,100,82,74,91,82,0,0,0,0,0,0,1,2,3,3,0,93,0,0,0,0,-1,1,1,-1,-1,1,0,3,0,1,-1,1,-1,-1,1,0,-1,0,1,-1,0,0,-1,0,0,-9,7,-1,-4,4,-2,2,-2,0,5,11,2,2,-4,-8,1,-6,70,96,93,6,0,0,0,0,0
358,"Connor","Crowder","",54,"1979-12-29",34776,206,215,185,5,1,5,0,0,0,0,0,0,0,4,10,0,5,3,79,4,23,89,62,75,0,0,0,0,0,0,0,0,2,1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,5,-2,1,-1,2,3,-2,0,7,9,3,1,-7,0,1,-7,37,22,78,5,0,0,0,0,0
359,"Luis","Rosales","",58,"1976-7-15",28713,206,190,180,4,22,4,161,0,0,72000,1,0,0,15,2,11,0,3,8,115,9,90,94,92,0,0,0,0,0,0,0,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,2,-1,-9,2,-6,3,-1,0,9,10,1,0,7,-2,0,1,70,109,29,7,0,0,0,0,0
360,"Manny","Valenzuela","",58,"1976-2-28",56110,206,200,187,1,8,2,0,0,0,0,0,0,0,22,5,24,14,2,51,73,58,98,86,92,0,0,0,0,0,0,1,0,3,3,0,61,0,0,0,0,-1,0,1,-1,1,0,-1,4,-1,-1,1,0,1,0,0,0,-1,-1,0,0,-1,1,1,0,0,1,-10,-2,-2,-2,2,4,1,0,5,10,5,0,2,-1,0,1,75,78,61,16,0,0,0,0,0
361,"Brian","Martinez","",60,"1974-3-23",10004,206,210,190,5,9,5,0,0,0,0,0,0,0,15,15,11,11,1,85,10,6,77,100,88,0,0,0,0,0,0,0,4,2,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,10,2,3,-2,1,1,0,7,11,2,0,2,-9,-9,1,56,30,86,13,0,0,0,0,0
362,"Chris","Johnson","",57,"1977-5-17",74691,206,190,186,4,5,4,0,0,0,0,0,0,0,8,9,8,1,1,66,87,22,93,86,89,0,0,0,0,0,0,1,1,3,3,0,23,0,0,0,0,1,1,0,1,1,0,-1,3,1,-1,0,1,-1,0,1,-1,0,-1,1,0,-1,0,0,0,0,-4,-7,5,0,2,-7,3,0,0,5,10,3,2,-5,-3,2,-2,58,88,72,6,0,0,0,0,0
363,"Jeff","Lowe","",61,"1973-11-14",86050,206,200,182,1,22,2,17,0,0,1078000,5,0,0,16,6,26,18,1,124,79,90,97,90,94,0,0,0,0,0,0,1,3,0,3,0,115,0,0,0,0,1,0,-1,1,0,-1,0,3,-1,0,-1,-1,1,-1,0,-1,-1,-1,-1,0,0,-1,1,0,0,6,-1,1,6,3,0,2,1,0,6,12,2,0,7,-6,8,0,127,83,117,16,0,0,0,0,0
364,"Victor","Patino","",61,"1973-11-10",62220,206,210,201,1,27,2,16,0,0,1146000,5,0,0,17,8,18,11,1,106,83,43,101,105,103,0,0,0,0,0,0,1,1,1,3,0,57,0,0,0,0,0,0,-1,1,0,1,0,3,0,0,-1,-1,0,1,-1,0,0,1,1,0,-1,1,0,0,0,10,-2,5,3,3,5,2,-1,0,6,13,1,0,-4,-3,5,1,122,88,105,13,0,0,0,0,0
365,"Kevin","Rawling","",52,"1982-3-29",70210,206,205,182,4,6,4,0,0,0,0,0,0,0,12,8,14,2,1,25,95,7,81,91,86,0,0,0,0,0,0,0,0,1,2,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,5,-9,2,-3,3,0,0,5,11,2,2,-1,1,0,4,71,93,40,8,0,0,0,0,0
366,"Shane","Wilkerson","",58,"1976-8-2",66644,206,200,184,1,9,2,0,0,0,0,0,0,0,16,15,26,25,3,78,76,83,103,80,91,0,0,0,0,0,0,2,2,3,3,0,64,0,0,0,0,-3,1,3,1,3,-1,-2,-3,1,-3,-2,-3,-1,-3,-2,-2,0,-1,-1,0,-1,3,3,0,0,-1,1,-5,5,-2,5,3,0,0,4,11,4,1,1,0,-7,-6,82,80,81,20,0,0,0,0,0
367,"Justin","Watson","",53,"1981-2-19",42964,206,185,185,5,0,5,0,0,0,0,0,0,0,1,10,10,9,2,68,4,13,66,88,77,0,0,0,0,0,0,0,2,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,8,8,3,-3,-8,3,1,-1,5,10,3,2,-8,-3,3,-5,33,22,70,7,0,0,0,0,0
368,"Miguel","Santiago","",61,"1973-10-15",25931,206,215,180,4,24,3,12,0,0,212000,2,0,0,10,16,13,28,3,76,116,28,96,72,84,0,0,0,0,0,0,1,2,3,3,0,52,0,0,0,0,1,-1,0,-1,-1,1,-1,2,-1,0,0,0,-1,0,1,1,-1,-1,1,-1,-1,0,1,0,0,3,2,4,-7,3,5,2,1,0,6,9,3,2,3,3,-3,-2,97,108,78,18,0,0,0,0,0
369,"Josh","Boggs","",55,"1979-9-7",55211,206,180,185,1,3,2,0,0,0,0,0,0,0,18,3,15,0,2,74,66,78,95,82,88,0,0,0,0,0,0,1,2,0,2,0,81,0,0,0,0,0,0,1,1,0,1,0,3,0,0,0,-1,-1,-1,-1,-1,-1,1,1,1,1,-1,0,0,0,3,0,-2,-5,-2,1,2,0,0,6,11,2,1,-6,0,-8,5,62,72,78,8,0,0,0,0,0
370,"Bret","McKinney","",58,"1976-4-24",27774,206,205,184,5,24,5,6,0,0,170000,1,0,0,1,6,0,7,2,113,20,11,102,62,82,0,0,0,0,0,0,0,2,3,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-4,8,6,6,7,2,2,0,6,9,4,1,-4,-2,0,2,62,36,105,4,0,0,0,0,0
371,"Bill","Salinas","",57,"1977-5-10",3596,206,230,193,1,18,2,171,0,0,168000,1,0,0,5,19,9,19,3,30,93,48,110,95,103,0,0,0,0,0,0,2,3,0,2,0,78,0,0,0,0,-2,3,3,3,3,0,-1,-3,1,-2,-2,-3,-3,-2,-1,-3,1,1,0,1,1,3,3,0,0,-2,-2,-4,-4,4,-1,3,1,0,7,9,2,2,-3,-3,-4,5,97,96,48,13,0,0,0,0,0
372,"Adam","Kay","",57,"1977-4-26",77022,206,200,182,1,6,2,0,0,0,0,0,0,0,17,22,10,15,1,92,69,87,88,86,87,0,0,0,0,0,0,5,2,2,2,0,93,0,0,0,0,2,3,3,3,2,-1,-1,-2,3,-1,-1,0,0,1,3,1,0,3,3,3,2,3,3,0,0,0,0,-5,-3,-3,1,3,1,-1,5,9,3,3,2,-7,-6,-1,77,74,91,17,0,0,0,0,0
373,"Chris","Campbell","",53,"1981-4-22",65705,206,205,193,5,16,5,19,0,0,176000,2,0,0,4,6,6,2,3,108,59,27,78,79,79,0,0,0,0,0,0,1,3,3,1,0,49,0,0,0,0,1,1,1,-1,-1,-1,-1,3,-1,1,0,0,-1,-1,-1,0,1,1,0,-1,0,-1,0,0,0,-4,3,1,-1,3,5,3,-1,0,7,9,3,1,1,-8,-2,-6,103,64,101,4,0,0,0,0,0
374,"Jamie","Worstell","",59,"1975-8-15",14993,206,205,186,4,15,4,17,0,0,164000,2,0,0,20,8,14,5,3,6,104,25,89,92,91,0,0,0,0,0,0,0,0,3,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,0,-6,-3,-4,-1,1,0,-1,5,10,3,2,-1,1,8,-1,72,101,27,12,0,0,0,0,0
375,"Cruz","de Hoyos","",57,"1977-6-23",14616,206,195,184,1,1,2,0,0,0,0,0,0,0,15,14,10,19,0,105,79,92,82,77,79,0,0,0,0,0,0,5,1,3,2,0,97,0,0,0,0,2,2,3,3,2,-1,-2,-2,3,0,1,-1,0,1,3,3,0,3,3,3,3,3,3,0,0,4,2,-3,-3,4,3,2,2,0,6,12,2,0,-6,-2,-2,3,70,79,99,16,0,0,0,0,0
376,"Nick","Schmidt","",57,"1977-3-28",85503,206,185,185,5,17,5,17,0,0,188000,1,0,0,23,7,12,7,0,119,14,17,93,87,90,0,0,0,0,0,0,0,2,3,3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-9,10,9,-4,4,3,-1,-1,5,10,3,2,-7,6,-8,3,64,33,112,13,0,0,0,0,0
377,"Clarros","Tierno","",53,"1981-6-6",15992,210,225,188,4,17,4,94,0,0,58000,1,0,0,1,14,5,23,0,12,105,8,68,98,83,0,0,0,0,0,0,0,2,1,3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,2,-4,-6,-4,2,-1,-1,5,12,2,1,-5,1,-1,-4,60,100,30,12,0,0,0,0,0
378,"Zane","Joppa","",55,"1979-6-9",24787,206,225,186,1,0,2,0,0,0,0,0,0,0,5,8,0,8,1,92,99,81,84,88,86,0,0,0,0,0,0,3,2,1,3,0,97,0,0,0,0,2,1,1,3,3,1,-1,1,-1,1,3,3,2,3,1,1,-1,0,1,0,1,-1,-1,0,0,-3,3,2,5,-1,3,3,0,0,6,9,3,2,3,0,0,-7,71,96,91,6,0,0,0,0,0
379,"Pat","Minerich","",53,"1981-11-1",87031,206,225,190,5,14,5,0,0,0,0,0,0,0,19,12,24,3,1,105,60,29,90,94,92,0,0,0,0,0,0,1,4,3,0,0,18,0,0,0,0,-1,1,1,-1,0,-1,0,3,0,1,1,1,-1,1,1,0,-1,-1,1,-1,1,0,1,0,0,2,-5,5,5,5,-1,0,0,0,5,10,3,2,1,2,-2,9,81,68,102,13,0,0,0,0,0
380,"Manny","Soto","",60,"1974-1-7",71389,56,225,187,4,12,4,144,0,0,82000,2,0,0,5,2,6,9,4,75,92,83,122,62,92,0,0,0,0,0,0,3,1,2,3,0,37,0,0,0,0,4,0,2,1,1,0,0,1,-1,1,3,4,3,3,2,1,-1,1,1,2,1,-1,0,0,0,4,3,-2,-6,0,-1,1,-1,0,7,8,5,0,1,1,-3,-2,111,92,79,6,0,0,0,0,0
381,"Noah","Godley","",52,"1982-1-16",42587,206,185,182,1,17,2,71,0,0,244000,1,0,0,5,3,0,0,3,67,96,84,91,95,93,0,0,0,0,0,0,2,4,1,2,0,67,0,0,0,0,-3,2,3,2,3,-1,-3,-2,2,-3,-3,-1,-1,-2,-2,-2,-1,1,-1,1,1,3,1,0,0,-1,-5,0,-4,5,4,3,-1,0,7,10,2,1,2,3,3,0,104,95,74,2,0,0,0,0,0
382,"Antonio","Negrete","",55,"1979-3-14",24955,206,230,195,5,18,5,71,0,0,80000,3,0,0,4,15,0,15,0,82,23,26,79,87,83,0,0,0,0,0,0,0,2,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,3,7,4,-4,-1,2,-1,-1,8,9,2,1,-2,-3,-1,0,89,38,82,10,0,0,0,0,0
383,"Andy","Swain","",54,"1980-12-3",43185,206,200,177,4,23,4,71,0,0,90000,2,0,0,21,13,18,15,4,6,97,23,67,71,69,0,0,0,0,0,0,0,0,3,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,-10,3,-1,3,-2,0,6,9,3,2,-3,8,0,-3,77,90,22,17,0,0,0,0,0
384,"Travis","Harris","",54,"1980-4-10",59748,206,210,186,1,21,2,62,0,0,438000,1,0,0,14,8,18,19,3,82,91,82,94,70,82,0,0,0,0,0,0,1,1,3,2,0,86,0,0,0,0,1,0,-1,-1,0,0,-1,3,1,1,1,1,0,1,-1,-1,0,-1,1,-1,0,1,0,0,0,-2,-1,2,-1,1,8,2,0,0,7,9,2,2,0,1,2,2,106,89,82,15,0,0,0,0,0
385,"Jeremy","Schenk","",53,"1981-6-5",86820,206,220,188,5,17,5,62,0,0,78000,1,0,0,14,21,25,18,4,89,13,20,78,78,78,0,0,0,0,0,0,0,2,3,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,3,2,6,2,-5,2,-1,0,5,10,4,1,-8,-2,7,4,68,29,86,18,0,0,0,0,0
386,"Jonathan","Stone","",53,"1981-9-6",4992,206,185,177,4,18,4,62,0,0,48000,1,0,0,11,2,19,2,3,1,102,11,91,77,84,0,0,0,0,0,0,0,0,0,2,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,-2,3,8,5,0,0,7,9,3,1,-4,-3,1,2,70,98,22,7,0,0,0,0,0
387,"Roberto","Contreras","",53,"1981-2-9",71432,56,200,180,1,18,2,64,0,0,390000,1,0,0,12,7,20,6,2,90,67,67,71,96,84,0,0,0,0,0,0,3,2,3,2,0,83,0,0,0,0,2,0,2,1,3,0,0,0,-1,1,3,3,3,4,1,1,-1,0,2,2,1,-1,-1,0,0,-5,-7,5,5,-4,-2,1,1,-1,6,10,3,1,0,0,4,-4,122,71,89,10,0,0,0,0,0
388,"Tony","Hopkins","",60,"1974-1-15",41955,206,195,183,5,24,5,64,0,0,70000,1,0,0,21,15,14,13,1,97,9,22,105,103,104,0,0,0,0,0,0,0,2,1,2,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-6,5,6,5,-1,4,1,0,8,8,3,1,2,4,8,-1,75,33,99,16,0,0,0,0,0
389,"Dusty","Cook","",54,"1980-10-30",17239,206,225,188,4,21,4,64,0,0,72000,2,0,0,17,14,17,15,1,18,79,21,70,88,79,0,0,0,0,0,0,0,1,3,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,1,5,0,-3,-4,2,-1,-1,6,11,2,1,2,6,4,1,88,79,33,16,0,0,0,0,0
390,"Alan","Williams","",59,"1975-5-27",20170,206,215,193,1,25,2,61,0,0,484000,2,0,0,14,14,6,4,2,95,74,68,90,83,87,0,0,0,0,0,0,1,2,3,3,0,98,0,0,0,0,0,1,-1,-1,-1,-1,1,2,-1,-1,-1,-1,1,1,1,-1,1,1,1,-1,0,-1,0,0,0,10,-5,1,-2,2,-2,2,0,0,7,9,4,0,-4,-7,-3,4,126,77,93,10,0,0,0,0,0
391,"Justin","Ford","",58,"1976-4-20",71889,206,220,192,5,26,5,61,0,0,118000,2,0,0,5,3,7,15,3,120,14,9,78,92,85,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-5,2,6,-4,-3,1,0,-1,6,10,4,0,-4,1,-2,4,101,32,111,8,0,0,0,0,0
392,"Bubba","Auld","",58,"1976-4-19",57646,206,210,188,4,9,4,166,0,0,62000,1,0,0,23,6,23,2,3,36,94,64,83,102,93,0,0,0,0,0,0,3,4,1,3,0,32,0,0,0,0,2,-1,1,2,3,2,-1,0,1,1,3,3,2,4,0,1,0,0,0,1,0,-2,-1,0,0,-6,-5,-1,-4,-1,1,2,1,0,6,10,2,2,1,5,0,1,103,94,50,12,0,0,0,0,0
393,"Jason","DeMarco","",56,"1978-2-25",55107,206,205,185,1,17,2,65,0,0,390000,1,0,0,22,1,18,0,1,66,111,97,118,95,107,0,0,0,0,0,0,1,1,3,0,0,90,0,0,0,0,-1,0,0,0,0,-1,0,2,-1,0,1,-1,0,1,-1,1,0,-1,1,0,-1,0,1,0,0,-1,3,-1,-2,-2,3,2,0,0,8,10,1,1,4,4,2,6,133,110,76,10,0,0,0,0,0
394,"Adrian","Masse","",55,"1979-6-28",48759,206,200,182,5,17,5,65,0,0,68000,2,0,0,12,15,10,7,1,99,23,15,72,89,81,0,0,0,0,0,0,0,1,3,2,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,3,0,2,-2,-2,2,2,0,6,11,3,0,-6,5,8,-6,80,38,95,11,0,0,0,0,0
395,"Jonathan","Erwin","",55,"1978-12-30",43458,206,210,189,4,17,4,65,0,0,94000,2,0,0,4,2,16,4,2,3,97,19,92,74,83,0,0,0,0,0,0,0,4,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-6,3,-8,4,-4,2,-1,0,7,9,2,2,-7,2,-2,-4,88,94,23,5,0,0,0,0,0
396,"Aaron","Pitts","",61,"1973-8-29",10206,206,210,185,1,21,2,0,0,0,0,0,0,0,6,14,2,25,1,108,66,117,92,119,106,0,0,0,0,0,0,1,0,1,3,0,88,0,0,0,0,1,0,-1,0,0,1,0,3,0,0,1,0,0,-1,0,0,0,-1,-1,0,-1,-1,1,0,0,5,-2,-4,4,4,-5,3,-1,0,6,9,3,2,6,4,-7,-2,135,76,108,14,0,0,0,0,0
397,"Greg","Espinoza","",60,"1974-2-8",2170,206,210,185,5,25,5,73,0,0,74000,2,0,0,22,20,14,15,1,115,25,20,100,110,105,0,0,0,0,0,0,0,3,3,3,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,2,1,-1,-2,0,-1,0,7,12,1,0,-1,9,-4,1,89,45,113,18,0,0,0,0,0
398,"Trevor","Jones","",58,"1976-9-4",29027,206,230,196,4,23,4,73,0,0,66000,1,0,0,14,18,24,28,1,5,79,12,103,104,104,0,0,0,0,0,0,0,2,3,3,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-10,-5,-6,0,-6,3,0,0,6,9,4,1,4,5,-3,3,91,85,30,21,0,0,0,0,0
399,"Justin","Shore","",58,"1976-7-12",49427,206,220,182,1,26,2,68,0,0,376000,2,0,0,7,11,1,5,3,107,63,81,76,105,91,0,0,0,0,0,0,1,4,1,1,0,87,0,0,0,0,-1,-1,-1,-1,0,1,1,3,-1,1,-1,1,-1,1,0,1,1,1,0,-1,1,0,0,0,0,1,-3,2,7,-2,0,1,-1,0,5,9,4,2,-1,-1,2,3,107,70,103,7,0,0,0,0,0
400,"Alex","Garcia","",58,"1976-11-29",71432,56,220,194,5,21,5,68,0,0,62000,2,0,0,13,2,8,8,1,115,5,6,85,79,82,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,3,10,0,-8,3,0,0,6,10,2,2,-9,2,-7,5,58,24,107,8,0,0,0,0,0
